observation_id,choice,availability_drive_alone,availability_shared_ride_2,availability_shared_ride_3+,availability_walk_transit_walk,availability_drive_transit_walk,availability_walk_transit_drive,availability_walk,availability_bicycle,household_id,person_id,tour_id,tour_origin_taz,primary_dest_taz,age,household_size,household_income,household_income_values,transit_subsidy,transit_subsidy_amount,cross_bay,total_travel_time_drive_alone,total_travel_time_shared_ride_2,total_travel_time_shared_ride_3+,total_travel_time_walk_transit_walk,total_travel_time_drive_transit_walk,total_travel_time_walk_transit_drive,total_travel_time_walk,total_travel_time_bicycle,total_travel_distance_drive_alone,total_travel_distance_shared_ride_2,total_travel_distance_shared_ride_3+,total_travel_distance_walk,total_travel_distance_bicycle,total_travel_cost_drive_alone,total_travel_cost_shared_ride_2,total_travel_cost_shared_ride_3+,total_travel_cost_walk_transit_walk,total_travel_cost_drive_transit_walk,total_travel_cost_walk_transit_drive,age_ctgry
864,shared_ride_3,1,1,1,1,1,1,1,0,7162626,1,0,122.0,47.0,37,3,6,87500.0,0,-1,0,29.8,29.8,29.8,96.91,94.5,94.5,157.8,,8.04,8.04,8.04,7.89,,1.4858,0.8490000000000001,0.5944,3.22,3.22,3.22,20-44
865,shared_ride_3,1,1,1,1,1,1,1,0,7162626,3,0,122.0,25.0,999,3,6,87500.0,0,-1,0,27.6,27.6,27.6,73.0,87.84,72.97,159.4,,9.91,9.91,9.91,7.97,,1.8314,1.0465,0.7326,3.02,4.63,4.43,65+
866,shared_ride_2,1,1,1,0,0,0,1,1,7162686,4,0,133.0,133.0,12,4,7,125000.0,0,-1,0,5.5,5.5,5.5,,,,10.8,2.7,0.54,0.54,0.54,0.54,0.54,0.0998,0.057,0.04,,,,05-19
867,walk,1,1,1,0,0,0,1,1,7162686,4,1,133.0,133.0,12,4,7,125000.0,0,-1,0,5.5,5.5,5.5,,,,10.8,2.7,0.54,0.54,0.54,0.54,0.54,0.0998,0.057,0.04,,,,05-19
868,drive_alone,1,1,1,1,1,1,0,0,7162714,1,0,164.0,971.0,50,4,6,87500.0,1,65,1,48.05,48.05,48.05,126.81,119.81,113.81,,,33.01,33.01,32.96,,,10.9202,6.2401,3.2404,8.32,7.07,7.35,45-64
869,shared_ride_2,1,1,1,1,1,1,1,1,7162714,3,0,164.0,81.0,21,4,6,87500.0,0,-1,0,29.48,29.48,29.48,82.52,73.57,68.47,209.6,52.4,11.61,11.61,11.61,10.48,10.48,2.1455,1.226,0.8583,3.22,3.22,3.22,20-44
870,shared_ride_3,1,1,1,0,0,0,1,1,7162736,5,0,159.0,159.0,9,5,5,62500.0,0,-1,0,6.28,6.28,6.28,,,,19.2,4.8,0.96,0.96,0.96,0.96,0.96,0.1774,0.1014,0.071,,,,05-19
871,drive_alone,1,1,1,1,1,1,1,1,7162928,1,0,159.0,76.0,60,3,8,175000.0,0,-1,0,32.23,32.23,32.23,77.35,68.51,68.59,229.0,57.25,11.48,11.48,11.48,11.45,11.45,2.1216,1.2122,0.8486,3.22,3.22,3.22,45-64
872,walk_transit_walk,1,1,1,1,1,1,1,0,7162964,2,0,136.0,170.0,26,2,7,125000.0,0,-1,0,18.3,18.3,18.3,57.5,47.92,49.91,126.8,,6.37,6.37,6.37,6.34,,1.1772,0.6727,0.4708,3.22,3.22,3.22,20-44
873,shared_ride_2,1,1,1,1,1,1,1,1,7162973,1,0,132.0,69.0,43,3,6,87500.0,0,-1,0,26.69,26.69,26.69,95.15,91.07,91.07,197.2,49.3,9.86,9.86,9.86,9.86,9.86,1.8222,1.0412,0.7288,3.22,3.22,3.22,20-44
874,walk_transit_walk,1,1,1,1,1,1,1,1,7163193,1,0,82.0,23.0,50,4,9,225000.0,0,-1,0,26.78,26.78,26.78,55.34,62.52,62.52,137.2,34.3,6.86,6.86,6.86,6.86,6.86,1.2678,0.7244,0.507,3.22,3.22,3.22,45-64
875,walk_transit_walk,1,1,1,1,1,1,1,1,7163193,3,0,82.0,187.0,15,4,9,225000.0,0,-1,0,26.96,26.96,26.96,73.85,82.31,76.84,198.4,49.6,9.92,9.92,9.92,9.92,9.92,1.8332,1.0476,0.7332,3.22,5.35,5.59,05-19
876,walk_transit_walk,1,1,1,1,1,1,1,1,7163193,4,0,82.0,3.0,12,4,9,225000.0,0,-1,0,22.59,22.59,22.59,46.16,45.87,73.1,101.8,25.45,5.16,5.16,5.16,5.09,5.09,0.9536,0.5449,0.3815,3.22,3.98,3.22,05-19
877,walk_transit_walk,1,1,1,1,1,1,1,1,7163555,2,0,186.0,109.0,34,2,6,87500.0,1,25,0,34.3,34.3,34.3,125.55,107.25,106.82,284.4,71.1,18.36,18.36,18.36,14.22,14.22,3.393,1.9388,1.3572,3.22,5.39,3.22,20-44
878,shared_ride_2,1,1,1,0,0,0,1,0,7163816,1,0,64.0,64.0,62,3,6,87500.0,0,-1,0,6.86,6.86,6.86,,,,12.4,,0.62,0.62,0.62,0.62,,0.1146,0.0654,0.0458,,,,45-64
879,walk_transit_walk,1,1,1,1,1,1,1,1,7163829,2,0,64.0,9.0,62,2,3,25000.0,0,-1,0,21.9,21.9,21.9,74.27,64.88,65.74,124.0,31.0,6.2,6.2,6.2,6.2,6.2,1.1458,0.6548,0.4584,3.22,3.22,3.22,45-64
880,drive_alone,1,1,1,1,1,1,1,1,7163855,2,0,70.0,13.0,46,4,10,275000.0,0,-1,0,24.96,24.96,24.96,47.84,39.65,40.71,126.8,31.7,6.34,6.34,6.34,6.34,6.34,1.1716,0.6695,0.4686,3.22,3.22,3.22,45-64
881,drive_transit_walk,1,1,1,1,1,1,1,1,7163855,3,0,70.0,166.0,16,4,10,275000.0,0,-1,0,33.14,33.14,33.14,120.85,107.76,96.76,242.8,60.7,12.14,12.14,12.14,12.14,12.14,2.2434,1.2819999999999998,0.8974,3.22,3.22,5.59,05-19
882,shared_ride_2,1,1,1,1,1,1,1,1,7163855,4,0,70.0,57.0,13,4,10,275000.0,0,-1,0,16.44,16.44,16.44,59.58,44.79,44.79,103.2,25.8,5.19,5.19,5.19,5.16,5.16,0.9591,0.5481,0.3837,3.22,3.22,3.22,05-19
883,drive_alone,1,1,1,1,1,1,1,0,7163889,2,0,57.0,65.0,69,4,7,125000.0,0,-1,0,11.14,11.14,11.14,30.14,22.15,22.15,54.4,,2.72,2.72,2.72,2.72,,0.5026,0.2872,0.201,3.22,3.22,3.22,65+
884,walk_transit_walk,0,1,1,1,0,1,1,0,7163937,2,0,63.0,188.0,28,3,7,125000.0,1,999998,0,,25.51,25.51,67.28,,56.4,178.0,,,9.0,9.0,8.9,,,0.9525,0.6667,3.22,,3.22,20-44
885,drive_alone,1,1,1,1,1,1,1,0,7164045,2,0,60.0,27.0,72,3,5,62500.0,1,999998,0,29.77,29.77,29.77,73.8,66.85,65.96,202.6,,10.27,10.27,10.27,10.13,,1.8979,1.0846,0.7592,5.63,3.22,3.22,65+
886,drive_alone,1,1,1,1,1,1,1,1,7164210,1,0,179.0,150.0,59,5,98,117480.978261,0,-1,0,37.46,37.46,37.46,149.03,131.85,117.15,310.0,77.5,15.84,15.84,15.84,15.5,15.5,2.9273,1.6727,1.1709,3.22,3.22,3.22,45-64
887,drive_alone,1,1,1,1,1,1,1,1,7164210,2,0,179.0,169.0,59,5,98,117480.978261,0,-1,0,20.76,20.76,20.76,84.61,64.4,64.39,153.6,38.4,7.76,7.76,7.76,7.68,7.68,1.4340000000000002,0.8194,0.5736,3.22,3.22,3.22,45-64
888,walk_transit_walk,1,1,1,1,1,1,1,1,7164210,5,0,179.0,172.0,11,5,98,117480.978261,0,-1,0,17.63,17.63,17.63,91.63,79.09,79.24,117.6,29.4,5.88,5.88,5.88,5.88,5.88,1.0866,0.621,0.4346,3.22,3.22,3.22,05-19
889,shared_ride_2,1,1,1,1,1,1,1,1,7164378,3,0,181.0,41.0,35,3,4,42500.0,0,-1,0,38.85,38.85,38.85,142.97,133.51,118.25,336.2,84.05,17.7,17.7,17.7,16.81,16.81,3.2710000000000004,1.8691,1.3084,3.22,5.39,3.22,20-44
890,walk,1,1,1,1,1,1,1,1,7164449,1,0,51.0,15.0,56,4,99,117480.978261,0,-1,0,25.6,25.6,25.6,100.96,79.48,86.86,142.6,35.65,7.38,7.38,7.38,7.13,7.13,1.3638,0.7794,0.5456,3.22,3.22,3.22,45-64
891,shared_ride_3,1,1,1,1,1,1,1,1,7164449,3,0,51.0,188.0,999,4,99,117480.978261,0,-1,0,33.78,33.78,33.78,95.25,84.65,83.18,289.6,72.4,15.32,15.32,15.32,14.48,14.48,2.8311,1.6178,1.1325,3.22,3.22,3.22,65+
892,shared_ride_3,1,1,1,1,1,1,1,1,7164449,4,0,51.0,188.0,999,4,99,117480.978261,0,-1,0,33.78,33.78,33.78,95.25,84.65,83.18,289.6,72.4,15.32,15.32,15.32,14.48,14.48,2.8311,1.6178,1.1325,3.22,3.22,3.22,65+
893,drive_alone,1,1,1,1,1,1,1,1,7164607,1,0,144.0,10.0,33,2,4,42500.0,0,-1,0,23.03,23.03,23.03,104.4,87.16,81.06,163.2,40.8,8.42,8.42,8.42,8.16,8.16,1.556,0.8892,0.6224,3.22,3.98,3.22,20-44
894,drive_alone,1,1,1,1,1,1,1,1,7164822,2,0,136.0,113.0,58,2,7,125000.0,0,-1,0,16.63,16.63,16.63,113.55,97.76,88.87,120.4,30.1,6.69,6.69,6.69,6.02,6.02,1.2363,0.7064,0.4945,3.22,3.32,3.22,45-64
895,drive_alone,1,1,1,1,1,1,1,1,7164936,2,0,91.0,110.0,30,3,3,25000.0,1,999998,0,27.33,27.33,27.33,110.4,92.05,88.11,177.6,44.4,9.16,9.16,9.16,8.88,8.88,1.6669,0.9525,0.6668,3.22,5.39,3.22,20-44
896,shared_ride_2,1,1,1,1,1,1,1,1,7164991,1,0,187.0,185.0,58,2,5,62500.0,0,-1,0,13.68,13.68,13.68,56.88,38.18,38.18,82.4,20.6,4.14,4.14,4.14,4.12,4.12,0.765,0.4372,0.306,3.22,3.22,3.22,45-64
897,drive_alone,1,1,1,1,1,1,1,0,7165313,2,0,155.0,41.0,47,4,5,62500.0,1,999998,0,36.17,36.17,36.17,103.78,91.19,96.4,303.4,,16.89,16.89,16.89,15.17,,3.1213,1.7836,1.2485,3.22,3.22,3.22,45-64
898,shared_ride_3,1,1,1,1,1,1,1,0,7165313,3,0,155.0,169.0,13,4,5,62500.0,0,-1,0,21.32,21.32,21.32,73.71,66.57,66.57,151.2,,7.73,7.73,7.73,7.56,,1.4285,0.8163,0.5714,3.22,3.22,3.22,05-19
899,shared_ride_3,1,1,1,1,1,1,1,0,7165313,4,0,155.0,169.0,12,4,5,62500.0,0,-1,0,21.32,21.32,21.32,73.71,66.57,66.57,151.2,,7.73,7.73,7.73,7.56,,1.4285,0.8163,0.5714,3.22,3.22,3.22,05-19
900,drive_alone,1,1,1,1,1,1,1,1,7165339,1,0,154.0,142.0,44,4,7,125000.0,0,-1,0,18.51,18.51,18.51,54.4,43.86,43.86,128.8,32.2,6.87,6.87,6.87,6.44,6.44,1.2696,0.7255,0.5079,3.22,3.22,3.22,20-44
901,walk_transit_walk,1,1,1,1,1,1,1,1,7165339,3,0,154.0,6.0,23,4,7,125000.0,0,-1,0,28.38,28.38,28.38,88.41,83.36,75.44,262.6,65.65,13.3,13.3,13.3,13.13,13.13,2.4578,1.4045,0.9832,3.22,3.22,3.22,20-44
902,walk_transit_walk,0,1,1,1,0,1,1,1,7165390,2,0,149.0,134.0,39,4,2,17500.0,0,-1,0,,18.28,18.28,73.55,,58.41,133.2,33.3,,8.24,8.24,6.66,6.66,,0.8702,0.6091,3.22,,3.22,20-44
903,walk_transit_walk,0,1,1,1,0,1,1,0,7176001,2,0,897.0,979.0,20,3,1,5000.0,0,-1,0,,25.97,25.97,83.9,,71.66,213.8,,,11.98,11.98,10.69,,,1.2514,0.8759,3.22,,3.22,20-44
904,walk,1,1,1,0,0,0,1,0,7176070,1,0,925.0,925.0,58,1,2,17500.0,0,-1,0,5.28,5.28,5.28,,,,11.2,,0.56,0.56,0.56,0.56,,0.1034,0.0592,0.0414,,,,45-64
905,walk,1,1,1,1,1,1,1,1,7176083,3,0,905.0,927.0,14,4,2,17500.0,0,-1,0,10.45,10.45,10.45,48.13,33.64,33.64,47.6,11.9,2.38,2.38,2.38,2.38,2.38,0.4398,0.2514,0.17600000000000002,3.22,3.22,3.22,05-19
906,walk,1,1,1,1,1,1,1,1,7176083,4,0,905.0,927.0,8,4,2,17500.0,0,-1,0,10.44,10.44,10.44,58.78,44.29,44.24,47.6,11.9,2.38,2.38,2.38,2.38,2.38,0.4398,0.2514,0.17600000000000002,3.22,3.22,3.22,05-19
907,walk_transit_walk,1,1,1,1,1,1,1,0,7176259,4,0,905.0,946.0,16,5,3,25000.0,0,-1,0,20.26,20.26,20.26,62.3,44.61,45.32,146.4,,8.44,8.44,8.44,7.32,,1.5598,0.8912,0.6239,3.22,3.02,3.02,05-19
908,walk,1,1,1,1,1,1,1,0,7176259,5,0,905.0,927.0,10,5,3,25000.0,0,-1,0,10.44,10.44,10.44,58.78,44.29,44.24,47.6,,2.38,2.38,2.38,2.38,,0.4398,0.2514,0.17600000000000002,3.22,3.22,3.22,05-19
909,drive_alone,1,1,1,0,1,1,1,1,7176381,4,0,923.0,916.0,20,5,5,62500.0,0,-1,0,21.36,21.36,21.36,,177.6,175.23,228.8,57.2,10.77,10.77,10.77,11.44,11.44,1.9903,1.1373,0.7962,,7.24,6.23,20-44
910,walk,1,1,1,0,0,0,1,1,7176467,2,0,878.0,878.0,47,5,5,62500.0,0,-1,0,4.94,4.94,4.94,,,,14.4,3.6,0.72,0.72,0.72,0.72,0.72,0.133,0.076,0.0532,,,,45-64
911,walk_transit_walk,1,1,1,1,1,1,1,1,7176467,3,0,878.0,1018.0,19,5,5,62500.0,0,-1,0,45.64,45.64,45.64,133.06,122.05,122.05,481.0,120.25,26.33,26.33,26.33,24.05,24.05,5.0339,2.8766,2.0136,3.22,3.22,3.22,05-19
912,walk,0,1,1,1,0,1,1,1,7176524,3,0,880.0,887.0,13,5,1,5000.0,0,-1,0,,11.1,11.1,68.68,,49.98,74.0,18.5,,3.7,3.7,3.7,3.7,,0.3908,0.2736,3.22,,3.22,05-19
913,walk,0,1,1,0,0,0,1,1,7176524,4,0,880.0,880.0,9,5,1,5000.0,0,-1,0,,5.06,5.06,,,,15.2,3.8,,0.76,0.76,0.76,0.76,,0.0802,0.0562,,,,05-19
914,walk,0,1,1,0,0,0,1,1,7176524,5,0,880.0,880.0,8,5,1,5000.0,0,-1,0,,5.06,5.06,,,,15.2,3.8,,0.76,0.76,0.76,0.76,,0.0802,0.0562,,,,05-19
915,shared_ride_3,1,1,1,1,1,1,1,1,7176763,3,0,889.0,922.0,11,4,3,25000.0,0,-1,0,23.06,23.06,23.06,74.11,62.55,62.55,228.0,57.0,11.78,11.78,11.78,11.4,11.4,2.177,1.244,0.8707,1.61,1.61,1.61,05-19
916,shared_ride_3,1,1,1,1,1,1,1,1,7176763,4,0,889.0,922.0,11,4,3,25000.0,0,-1,0,23.06,23.06,23.06,74.11,62.55,62.55,228.0,57.0,11.78,11.78,11.78,11.4,11.4,2.177,1.244,0.8707,1.61,1.61,1.61,05-19
917,walk_transit_walk,1,1,1,1,1,1,0,0,7177058,1,0,934.0,132.0,37,3,3,25000.0,0,-1,1,51.13,51.13,51.13,138.07,127.3,123.09,,,36.28,36.28,36.28,,,9.9145,5.6655,3.9658,11.98,8.84,9.24,20-44
918,drive_alone,1,1,1,1,1,1,1,1,7177251,1,0,934.0,988.0,55,4,5,62500.0,0,-1,0,24.15,24.15,24.15,96.67,71.53,72.11,160.2,40.05,8.33,8.33,8.33,8.01,8.01,1.5394,0.8797,0.6158,3.62,4.63,6.23,45-64
919,walk,1,1,1,1,1,1,1,1,7177251,4,0,934.0,946.0,21,4,5,62500.0,0,-1,0,12.59,12.59,12.59,64.32,57.25,31.59,56.4,14.1,2.89,2.89,2.89,2.82,2.82,0.5341,0.3051,0.2136,3.22,3.02,3.22,20-44
920,drive_alone,1,1,1,0,0,0,1,1,7177920,2,0,942.0,883.0,57,2,6,87500.0,0,-1,0,29.33,29.33,29.33,,,,388.0,97.0,19.07,19.07,19.07,19.4,19.4,3.5242,2.0137,1.4097,,,,45-64
921,walk_transit_walk,0,1,1,1,0,1,0,0,7178056,1,0,974.0,79.0,63,1,3,25000.0,0,-1,1,,50.68,44.0,112.41,,84.94,,,,23.25,23.2,,,,4.2842,2.999,9.61,,8.16,45-64
922,walk_transit_walk,0,1,1,1,0,1,0,0,7178328,1,0,968.0,15.0,65,1,6,87500.0,0,-1,1,,36.71,36.71,53.15,,49.52,,,,19.12,19.12,,,,3.8533,2.6973,4.98,,6.23,65+
923,shared_ride_2,1,1,1,1,1,1,1,1,7178389,1,0,998.0,1021.0,50,4,8,175000.0,0,-1,0,22.18,22.18,22.18,60.99,49.98,49.6,127.2,31.8,7.09,7.09,7.09,6.36,6.36,1.3102,0.7487,0.5241,3.22,3.02,3.22,45-64
924,drive_alone,1,1,1,0,1,1,1,1,7178406,1,0,915.0,1014.0,54,2,8,175000.0,0,-1,0,29.59,29.59,29.59,,144.19,161.0,213.2,53.3,11.04,11.04,11.04,10.66,10.66,2.0402,1.1658,0.816,,7.25,9.04,45-64
925,shared_ride_3,1,1,1,1,1,1,1,1,7178558,3,0,893.0,981.0,30,7,4,42500.0,0,-1,0,29.03,29.03,29.03,100.06,80.57,81.03,293.0,73.25,15.9,15.9,15.9,14.65,14.65,2.9383,1.679,1.1754,3.42,3.02,3.02,20-44
926,shared_ride_3,1,1,1,1,1,1,1,1,7178558,4,0,893.0,899.0,12,7,4,42500.0,0,-1,0,14.84,14.84,14.84,56.44,43.35,43.35,96.0,24.0,4.8,4.8,4.8,4.8,4.8,0.887,0.5068,0.3548,3.22,3.22,3.22,05-19
927,walk_transit_walk,1,1,1,1,1,1,1,1,7178558,5,0,893.0,890.0,7,7,4,42500.0,0,-1,0,10.87,10.87,10.87,47.71,34.2,35.7,60.8,15.2,3.04,3.04,3.04,3.04,3.04,0.5618,0.321,0.2248,3.22,3.22,3.22,05-19
928,walk_transit_walk,1,1,1,1,1,1,1,1,7178558,6,0,893.0,878.0,5,7,4,42500.0,0,-1,0,11.36,11.36,11.36,48.88,37.5,36.65,69.6,17.4,3.48,3.48,3.48,3.48,3.48,0.6432,0.3674,0.2572,3.22,3.22,3.22,05-19
929,shared_ride_3,1,1,1,1,1,1,1,1,7178558,7,0,893.0,891.0,4,7,4,42500.0,0,-1,0,8.84,8.84,8.84,42.25,29.59,29.33,42.4,10.6,2.12,2.12,2.12,2.12,2.12,0.3918,0.2238,0.1568,3.22,3.22,3.22,0-04
930,drive_alone,1,1,1,1,1,1,1,1,7178630,2,0,891.0,910.0,31,6,2,17500.0,0,-1,0,25.36,25.36,25.36,168.6,122.58,115.09,212.4,53.1,10.94,10.94,10.94,10.62,10.62,2.0218,1.1552,0.8086,3.42,4.23,4.83,20-44
931,shared_ride_3,1,1,1,1,1,1,1,0,7178653,4,0,891.0,924.0,17,6,2,17500.0,0,-1,0,23.36,23.36,23.36,86.72,70.28,73.32,184.4,,9.28,9.28,9.28,9.22,,1.715,0.98,0.6859999999999999,3.42,4.43,3.22,05-19
932,shared_ride_3,1,1,1,1,1,1,1,0,7178653,5,0,891.0,924.0,14,6,2,17500.0,0,-1,0,23.36,23.36,23.36,86.72,70.28,73.32,184.4,,9.28,9.28,9.28,9.22,,1.715,0.98,0.6859999999999999,3.42,4.43,3.22,05-19
933,bike,1,1,1,1,1,1,1,1,7178801,2,0,1013.0,1018.0,39,4,8,175000.0,0,-1,0,14.12,14.12,14.12,89.48,76.17,47.12,58.4,14.6,2.92,2.92,2.92,2.92,2.92,0.5396,0.3084,0.2158,4.83,3.02,4.43,20-44
934,shared_ride_3,1,1,1,1,1,1,1,1,7178801,3,0,1013.0,1032.0,7,4,8,175000.0,0,-1,0,14.69,14.69,14.69,68.86,62.23,60.68,99.2,24.8,4.96,4.96,4.96,4.96,4.96,0.9166,0.5238,0.3666,3.62,4.63,4.83,05-19
935,shared_ride_3,1,1,1,1,1,1,1,1,7178801,4,0,1013.0,1032.0,3,4,8,175000.0,0,-1,0,14.69,14.69,14.69,68.86,62.23,60.68,99.2,24.8,4.96,4.96,4.96,4.96,4.96,0.9166,0.5238,0.3666,3.62,4.63,4.83,0-04
936,walk_transit_walk,1,1,1,1,1,1,0,0,7178838,2,0,1023.0,15.0,35,2,8,175000.0,0,-1,1,36.19,36.19,36.19,98.1,98.71,96.58,,,22.74,22.74,22.74,,,7.4123,4.2357,2.9649,5.94,7.55,7.59,20-44
937,drive_alone,1,1,1,1,1,1,1,1,7178895,3,0,1016.0,1018.0,20,3,7,125000.0,1,999998,0,13.63,13.63,13.63,49.9,42.62,42.62,59.2,14.8,3.12,3.12,3.12,2.96,2.96,0.5766,0.3294,0.2306,3.22,3.22,3.22,20-44
938,walk_transit_walk,0,1,1,1,0,1,1,0,7178928,1,0,1012.0,1026.0,60,1,2,17500.0,0,-1,0,,14.03,14.03,90.33,,74.08,76.8,,,4.66,4.66,3.84,,,0.4920000000000001,0.3444,5.84,,3.22,45-64
939,walk,1,1,1,1,1,1,1,1,7178966,1,0,1022.0,1018.0,56,3,7,125000.0,0,-1,0,11.16,11.16,11.16,42.56,28.89,27.56,31.2,7.8,1.56,1.56,1.56,1.56,1.56,0.2882,0.1648,0.1154,3.02,3.22,3.02,45-64
940,walk,1,1,1,1,1,1,1,1,7178966,3,0,1022.0,1018.0,16,3,7,125000.0,0,-1,0,11.16,11.16,11.16,42.56,28.89,27.56,31.2,7.8,1.56,1.56,1.56,1.56,1.56,0.2882,0.1648,0.1154,3.02,3.22,3.02,05-19
941,drive_alone,1,1,1,1,1,1,1,1,7178984,1,0,1022.0,942.0,52,4,10,275000.0,0,-1,0,28.97,28.97,28.97,104.06,69.64,80.04,215.2,53.8,11.4,11.4,11.4,10.76,10.76,2.1068,1.2038,0.8426,5.84,4.23,3.02,45-64
942,walk,1,1,1,1,1,1,1,1,7178984,3,0,1022.0,1018.0,15,4,10,275000.0,0,-1,0,11.16,11.16,11.16,42.56,28.89,27.56,31.2,7.8,1.56,1.56,1.56,1.56,1.56,0.2882,0.1648,0.1154,3.02,3.22,3.02,05-19
943,walk_transit_drive,1,1,1,1,1,1,1,1,7178984,4,0,1022.0,1015.0,9,4,10,275000.0,0,-1,0,10.3,10.3,10.3,66.83,41.94,54.42,56.8,14.2,2.9,2.9,2.9,2.84,2.84,0.536,0.3062,0.2144,3.22,3.22,3.02,05-19
944,shared_ride_3,1,1,1,1,1,1,1,1,7179019,3,0,1022.0,1014.0,10,4,4,42500.0,0,-1,0,16.02,16.02,16.02,64.91,42.46,53.91,87.6,21.9,4.38,4.38,4.38,4.38,4.38,0.8094,0.4626,0.3238,3.22,3.22,3.02,05-19
945,drive_alone,1,1,1,0,1,1,1,1,7179168,2,0,1004.0,915.0,64,2,7,125000.0,0,-1,0,15.66,15.66,15.66,,184.93,164.77,97.0,24.25,4.97,4.97,4.97,4.85,4.85,0.9185,0.5249,0.3674,,6.04,6.23,45-64
946,drive_alone,1,1,1,1,1,1,1,1,7179196,2,0,1006.0,945.0,44,4,99,117480.978261,0,-1,0,25.96,25.96,25.96,104.39,74.36,69.41,185.2,46.3,9.78,9.78,9.78,9.26,9.26,1.8073,1.0328,0.723,5.84,3.02,4.43,20-44
947,walk,1,1,1,0,0,0,1,1,7179390,4,0,1030.0,1026.0,12,4,7,125000.0,0,-1,0,12.96,12.96,12.96,,,,82.4,20.6,4.12,4.12,4.12,4.12,4.12,0.7614,0.435,0.3046,,,,05-19
948,drive_alone,1,1,1,1,1,1,1,1,7179405,2,0,1027.0,1018.0,64,3,10,275000.0,0,-1,0,13.35,13.35,13.35,37.59,29.22,23.6,44.0,11.0,2.2,2.2,2.2,2.2,2.2,0.4066,0.2324,0.1626,3.22,3.22,3.22,45-64
949,walk_transit_drive,1,1,1,1,1,1,0,0,7179405,3,0,1027.0,13.0,29,3,10,275000.0,0,-1,1,42.02,42.02,42.02,105.58,97.74,103.93,,,24.03,24.03,24.73,,,7.6508,4.3718,3.1121,7.27,7.35,7.55,20-44
950,bike,1,1,1,1,1,1,1,1,7179448,1,0,1015.0,1014.0,49,1,6,87500.0,0,-1,0,10.73,10.73,10.73,39.24,32.61,32.61,46.4,11.6,2.32,2.32,2.32,2.32,2.32,0.4288,0.245,0.1714,3.22,3.22,3.22,45-64
951,bike,1,1,1,1,1,1,1,1,7179448,1,1,1015.0,1025.0,49,1,6,87500.0,0,-1,0,10.86,10.86,10.86,56.03,47.36,45.66,66.0,16.5,3.42,3.42,3.42,3.3,3.3,0.632,0.3612,0.2528,3.22,3.22,3.22,45-64
952,walk_transit_walk,0,1,1,1,0,1,0,0,7179502,1,0,1012.0,24.0,40,1,6,87500.0,0,-1,1,,36.36,36.36,105.5,,97.94,,,,21.17,21.17,,,,4.0699,2.8489,5.62,,7.43,20-44
953,shared_ride_3,1,1,1,1,1,1,1,1,7189764,3,0,904.0,905.0,8,4,2,17500.0,0,-1,0,9.2,9.2,9.2,61.24,47.81,47.81,45.2,11.3,2.26,2.26,2.26,2.26,2.26,0.4176,0.2386,0.16699999999999998,3.22,3.22,3.22,05-19
954,shared_ride_3,1,1,1,1,1,1,1,1,7189764,4,0,904.0,905.0,6,4,2,17500.0,0,-1,0,9.2,9.2,9.2,61.24,47.81,47.81,45.2,11.3,2.26,2.26,2.26,2.26,2.26,0.4176,0.2386,0.16699999999999998,3.22,3.22,3.22,05-19
955,bike,1,1,1,1,1,1,1,1,7189829,1,0,1001.0,1018.0,45,2,2,17500.0,0,-1,0,13.79,13.79,13.79,29.27,25.87,25.87,57.6,14.4,2.88,2.88,2.88,2.88,2.88,0.5322,0.3042,0.2128,3.02,3.02,3.02,45-64
956,bike,1,1,1,1,1,1,1,1,7189829,2,0,1001.0,1012.0,999,2,2,17500.0,0,-1,0,11.44,11.44,11.44,59.59,48.2,48.2,58.8,14.7,3.05,3.05,3.05,2.94,2.94,0.5637,0.322,0.2255,5.84,4.23,3.02,65+
957,shared_ride_3,0,1,1,0,0,0,1,1,7189845,2,0,889.0,883.0,11,6,3,25000.0,0,-1,0,,18.98,18.98,,,,143.2,35.8,,7.26,7.26,7.16,7.16,,0.7666,0.5367,,,,05-19
958,shared_ride_3,0,1,1,1,0,1,1,1,7189845,3,0,889.0,890.0,8,6,3,25000.0,0,-1,0,,8.35,8.35,44.43,,32.53,37.2,9.3,,1.86,1.86,1.86,1.86,,0.1964,0.1374,3.22,,3.22,05-19
959,shared_ride_3,0,1,1,1,0,1,1,1,7189845,4,0,889.0,890.0,7,6,3,25000.0,0,-1,0,,8.35,8.35,44.43,,32.53,37.2,9.3,,1.86,1.86,1.86,1.86,,0.1964,0.1374,3.22,,3.22,05-19
960,shared_ride_3,0,1,1,1,0,1,1,1,7189845,5,0,889.0,890.0,6,6,3,25000.0,0,-1,0,,8.35,8.35,44.43,,32.53,37.2,9.3,,1.86,1.86,1.86,1.86,,0.1964,0.1374,3.22,,3.22,05-19
961,shared_ride_2,0,1,1,1,0,1,1,1,7189845,6,0,889.0,890.0,4,6,3,25000.0,0,-1,0,,8.35,8.35,62.64,,50.74,37.2,9.3,,1.86,1.86,1.86,1.86,,0.1964,0.1374,3.22,,3.22,0-04
962,drive_alone,1,1,1,1,1,1,0,0,7189866,1,0,189.0,979.0,55,4,9,225000.0,0,-1,1,50.65,50.65,50.65,161.51,142.93,134.56,,,36.39,36.39,36.34,,,11.5448,6.5971,3.4903,10.73,7.59,7.79,45-64
